id,date,city,state,fuel,price_inr_per_litre
7385,2023-01-06,Chennai,Tamil Nadu,diesel,94.24
7386,2023-01-06,Kolkata,West Bengal,petrol,106.03
7387,2023-01-06,Kolkata,West Bengal,diesel,92.76
7388,2023-01-06,Bengaluru,Karnataka,petrol,101.94
7389,2023-01-06,Bengaluru,Karnataka,diesel,87.89
7390,2023-01-06,Lucknow,Uttar Pradesh,petrol,96.57
7391,2023-01-06,Lucknow,Uttar Pradesh,diesel,89.76
7392,2023-01-07,Delhi,Delhi,petrol,96.72
7393,2023-01-07,Delhi,Delhi,diesel,89.62
7394,2023-01-07,Mumbai,Maharashtra,petrol,106.31
7395,2023-01-07,Mumbai,Maharashtra,diesel,94.27
7396,2023-01-07,Chennai,Tamil Nadu,petrol,102.63
7397,2023-01-07,Chennai,Tamil Nadu,diesel,94.24
7398,2023-01-07,Kolkata,West Bengal,petrol,106.03
7399,2023-01-07,Kolkata,West Bengal,diesel,92.76
7400,2023-01-07,Bengaluru,Karnataka,petrol,101.94
7401,2023-01-07,Bengaluru,Karnataka,diesel,87.89
7402,2023-01-07,Lucknow,Uttar Pradesh,petrol,96.57
7403,2023-01-07,Lucknow,Uttar Pradesh,diesel,89.76
7404,2023-01-08,Delhi,Delhi,petrol,96.72
7405,2023-01-08,Delhi,Delhi,diesel,89.62
7406,2023-01-08,Mumbai,Maharashtra,petrol,106.31
7407,2023-01-08,Mumbai,Maharashtra,diesel,94.27
7408,2023-01-08,Chennai,Tamil Nadu,petrol,102.63
7409,2023-01-08,Chennai,Tamil Nadu,diesel,94.24
7410,2023-01-08,Kolkata,West Bengal,petrol,106.03
7411,2023-01-08,Kolkata,West Bengal,diesel,92.76
7412,2023-01-08,Bengaluru,Karnataka,petrol,101.94
7413,2023-01-08,Bengaluru,Karnataka,diesel,87.89
7414,2023-01-08,Lucknow,Uttar Pradesh,petrol,96.57
7415,2023-01-08,Lucknow,Uttar Pradesh,diesel,89.76
7416,2023-01-09,Delhi,Delhi,petrol,96.72
7417,2023-01-09,Delhi,Delhi,diesel,89.62
7418,2023-01-09,Mumbai,Maharashtra,petrol,106.31
7419,2023-01-09,Mumbai,Maharashtra,diesel,94.27
7420,2023-01-09,Chennai,Tamil Nadu,petrol,102.63
7421,2023-01-09,Chennai,Tamil Nadu,diesel,94.24
7422,2023-01-09,Kolkata,West Bengal,petrol,106.03
7423,2023-01-09,Kolkata,West Bengal,diesel,92.76
7424,2023-01-09,Bengaluru,Karnataka,petrol,101.94
7425,2023-01-09,Bengaluru,Karnataka,diesel,87.89
7426,2023-01-09,Lucknow,Uttar Pradesh,petrol,96.57
7427,2023-01-09,Lucknow,Uttar Pradesh,diesel,89.76
7428,2023-01-10,Delhi,Delhi,petrol,96.72
7429,2023-01-10,Delhi,Delhi,diesel,89.62
7430,2023-01-10,Mumbai,Maharashtra,petrol,106.31
7431,2023-01-10,Mumbai,Maharashtra,diesel,94.27
7432,2023-01-10,Chennai,Tamil Nadu,petrol,102.63
7433,2023-01-10,Chennai,Tamil Nadu,diesel,94.24
7434,2023-01-10,Kolkata,West Bengal,petrol,106.03
7435,2023-01-10,Kolkata,West Bengal,diesel,92.76
7436,2023-01-10,Bengaluru,Karnataka,petrol,101.94
7437,2023-01-10,Bengaluru,Karnataka,diesel,87.89
7438,2023-01-10,Lucknow,Uttar Pradesh,petrol,96.57
7439,2023-01-10,Lucknow,Uttar Pradesh,diesel,89.76
7440,2023-01-11,Delhi,Delhi,petrol,96.72
7441,2023-01-11,Delhi,Delhi,diesel,89.62
7442,2023-01-11,Mumbai,Maharashtra,petrol,106.31
7443,2023-01-11,Mumbai,Maharashtra,diesel,94.27
7444,2023-01-11,Chennai,Tamil Nadu,petrol,102.63
7445,2023-01-11,Chennai,Tamil Nadu,diesel,94.24
7446,2023-01-11,Kolkata,West Bengal,petrol,106.03
7447,2023-01-11,Kolkata,West Bengal,diesel,92.76
7448,2023-01-11,Bengaluru,Karnataka,petrol,101.94
7449,2023-01-11,Bengaluru,Karnataka,diesel,87.89
7450,2023-01-11,Lucknow,Uttar Pradesh,petrol,96.57
7451,2023-01-11,Lucknow,Uttar Pradesh,diesel,89.76
7452,2023-01-12,Delhi,Delhi,petrol,96.72
7453,2023-01-12,Delhi,Delhi,diesel,89.62
7454,2023-01-12,Mumbai,Maharashtra,petrol,106.31
7455,2023-01-12,Mumbai,Maharashtra,diesel,94.27
7456,2023-01-12,Chennai,Tamil Nadu,petrol,102.63
7457,2023-01-12,Chennai,Tamil Nadu,diesel,94.24
7458,2023-01-12,Kolkata,West Bengal,petrol,106.03
7459,2023-01-12,Kolkata,West Bengal,diesel,92.76
7460,2023-01-12,Bengaluru,Karnataka,petrol,101.94
7461,2023-01-12,Bengaluru,Karnataka,diesel,87.89
7462,2023-01-12,Lucknow,Uttar Pradesh,petrol,96.57
7463,2023-01-12,Lucknow,Uttar Pradesh,diesel,89.76
7464,2023-01-13,Delhi,Delhi,petrol,96.72
7465,2023-01-13,Delhi,Delhi,diesel,89.62
7466,2023-01-13,Mumbai,Maharashtra,petrol,106.31
7467,2023-01-13,Mumbai,Maharashtra,diesel,94.27
7468,2023-01-13,Chennai,Tamil Nadu,petrol,102.63
7469,2023-01-13,Chennai,Tamil Nadu,diesel,94.24
7470,2023-01-13,Kolkata,West Bengal,petrol,106.03
7471,2023-01-13,Kolkata,West Bengal,diesel,92.76
7472,2023-01-13,Bengaluru,Karnataka,petrol,101.94
7473,2023-01-13,Bengaluru,Karnataka,diesel,87.89
7474,2023-01-13,Lucknow,Uttar Pradesh,petrol,96.57
7475,2023-01-13,Lucknow,Uttar Pradesh,diesel,89.76
7476,2023-01-14,Delhi,Delhi,petrol,96.72
7477,2023-01-14,Delhi,Delhi,diesel,89.62
7478,2023-01-14,Mumbai,Maharashtra,petrol,106.31
7479,2023-01-14,Mumbai,Maharashtra,diesel,94.27
7480,2023-01-14,Chennai,Tamil Nadu,petrol,102.63
7481,2023-01-14,Chennai,Tamil Nadu,diesel,94.24
7482,2023-01-14,Kolkata,West Bengal,petrol,106.03
7483,2023-01-14,Kolkata,West Bengal,diesel,92.76
7484,2023-01-14,Bengaluru,Karnataka,petrol,101.94
7485,2023-01-14,Bengaluru,Karnataka,diesel,87.89
7486,2023-01-14,Lucknow,Uttar Pradesh,petrol,96.57
7487,2023-01-14,Lucknow,Uttar Pradesh,diesel,89.76
7488,2023-01-15,Delhi,Delhi,petrol,96.72
7489,2023-01-15,Delhi,Delhi,diesel,89.62
7490,2023-01-15,Mumbai,Maharashtra,petrol,106.31
7491,2023-01-15,Mumbai,Maharashtra,diesel,94.27
7492,2023-01-15,Chennai,Tamil Nadu,petrol,102.63
7493,2023-01-15,Chennai,Tamil Nadu,diesel,94.24
7494,2023-01-15,Kolkata,West Bengal,petrol,106.03
7495,2023-01-15,Kolkata,West Bengal,diesel,92.76
7496,2023-01-15,Bengaluru,Karnataka,petrol,101.94
7497,2023-01-15,Bengaluru,Karnataka,diesel,87.89
7498,2023-01-15,Lucknow,Uttar Pradesh,petrol,96.57
7499,2023-01-15,Lucknow,Uttar Pradesh,diesel,89.76
7500,2023-01-16,Delhi,Delhi,petrol,96.72
7501,2023-01-16,Delhi,Delhi,diesel,89.62
7502,2023-01-16,Mumbai,Maharashtra,petrol,106.31
7503,2023-01-16,Mumbai,Maharashtra,diesel,94.27
7504,2023-01-16,Chennai,Tamil Nadu,petrol,102.63
7505,2023-01-16,Chennai,Tamil Nadu,diesel,94.24
7506,2023-01-16,Kolkata,West Bengal,petrol,106.03
7507,2023-01-16,Kolkata,West Bengal,diesel,92.76
7508,2023-01-16,Bengaluru,Karnataka,petrol,101.94
7509,2023-01-16,Bengaluru,Karnataka,diesel,87.89
7510,2023-01-16,Lucknow,Uttar Pradesh,petrol,96.57
7511,2023-01-16,Lucknow,Uttar Pradesh,diesel,89.76
7512,2023-01-17,Delhi,Delhi,petrol,96.72
7513,2023-01-17,Delhi,Delhi,diesel,89.62
7514,2023-01-17,Mumbai,Maharashtra,petrol,106.31
7515,2023-01-17,Mumbai,Maharashtra,diesel,94.27
7516,2023-01-17,Chennai,Tamil Nadu,petrol,102.63
7517,2023-01-17,Chennai,Tamil Nadu,diesel,94.24
7518,2023-01-17,Kolkata,West Bengal,petrol,106.03
7519,2023-01-17,Kolkata,West Bengal,diesel,92.76
7520,2023-01-17,Bengaluru,Karnataka,petrol,101.94
7521,2023-01-17,Bengaluru,Karnataka,diesel,87.89
7522,2023-01-17,Lucknow,Uttar Pradesh,petrol,96.57
7523,2023-01-17,Lucknow,Uttar Pradesh,diesel,89.76
7524,2023-01-18,Delhi,Delhi,petrol,96.72
7525,2023-01-18,Delhi,Delhi,diesel,89.62
7526,2023-01-18,Mumbai,Maharashtra,petrol,106.31
7527,2023-01-18,Mumbai,Maharashtra,diesel,94.27
7528,2023-01-18,Chennai,Tamil Nadu,petrol,102.63
7529,2023-01-18,Chennai,Tamil Nadu,diesel,94.24
7530,2023-01-18,Kolkata,West Bengal,petrol,106.03
7531,2023-01-18,Kolkata,West Bengal,diesel,92.76
7532,2023-01-18,Bengaluru,Karnataka,petrol,101.94
7533,2023-01-18,Bengaluru,Karnataka,diesel,87.89
7534,2023-01-18,Lucknow,Uttar Pradesh,petrol,96.57
7535,2023-01-18,Lucknow,Uttar Pradesh,diesel,89.76
7536,2023-01-19,Delhi,Delhi,petrol,96.72
7537,2023-01-19,Delhi,Delhi,diesel,89.62
7538,2023-01-19,Mumbai,Maharashtra,petrol,106.31
7539,2023-01-19,Mumbai,Maharashtra,diesel,94.27
7540,2023-01-19,Chennai,Tamil Nadu,petrol,102.63
7541,2023-01-19,Chennai,Tamil Nadu,diesel,94.24
7542,2023-01-19,Kolkata,West Bengal,petrol,106.03
7543,2023-01-19,Kolkata,West Bengal,diesel,92.76
7544,2023-01-19,Bengaluru,Karnataka,petrol,101.94
7545,2023-01-19,Bengaluru,Karnataka,diesel,87.89
7546,2023-01-19,Lucknow,Uttar Pradesh,petrol,96.57
7547,2023-01-19,Lucknow,Uttar Pradesh,diesel,89.76
7548,2023-01-20,Delhi,Delhi,petrol,96.72
7549,2023-01-20,Delhi,Delhi,diesel,89.62
7550,2023-01-20,Mumbai,Maharashtra,petrol,106.31
7551,2023-01-20,Mumbai,Maharashtra,diesel,94.27
7552,2023-01-20,Chennai,Tamil Nadu,petrol,102.63
7553,2023-01-20,Chennai,Tamil Nadu,diesel,94.24
7554,2023-01-20,Kolkata,West Bengal,petrol,106.03
7555,2023-01-20,Kolkata,West Bengal,diesel,92.76
7556,2023-01-20,Bengaluru,Karnataka,petrol,101.94
7557,2023-01-20,Bengaluru,Karnataka,diesel,87.89
7558,2023-01-20,Lucknow,Uttar Pradesh,petrol,96.57
7559,2023-01-20,Lucknow,Uttar Pradesh,diesel,89.76
7560,2023-01-21,Delhi,Delhi,petrol,96.72
7561,2023-01-21,Delhi,Delhi,diesel,89.62
7562,2023-01-21,Mumbai,Maharashtra,petrol,106.31
7563,2023-01-21,Mumbai,Maharashtra,diesel,94.27
7564,2023-01-21,Chennai,Tamil Nadu,petrol,102.63
7565,2023-01-21,Chennai,Tamil Nadu,diesel,94.24
7566,2023-01-21,Kolkata,West Bengal,petrol,106.03
7567,2023-01-21,Kolkata,West Bengal,diesel,92.76
7568,2023-01-21,Bengaluru,Karnataka,petrol,101.94
7569,2023-01-21,Bengaluru,Karnataka,diesel,87.89
7570,2023-01-21,Lucknow,Uttar Pradesh,petrol,96.57
7571,2023-01-21,Lucknow,Uttar Pradesh,diesel,89.76
7572,2023-01-22,Delhi,Delhi,petrol,96.72
7573,2023-01-22,Delhi,Delhi,diesel,89.62
7574,2023-01-22,Mumbai,Maharashtra,petrol,106.31
7575,2023-01-22,Mumbai,Maharashtra,diesel,94.27
7576,2023-01-22,Chennai,Tamil Nadu,petrol,102.63
7577,2023-01-22,Chennai,Tamil Nadu,diesel,94.24
7578,2023-01-22,Kolkata,West Bengal,petrol,106.03
7579,2023-01-22,Kolkata,West Bengal,diesel,92.76
7580,2023-01-22,Bengaluru,Karnataka,petrol,101.94
7581,2023-01-22,Bengaluru,Karnataka,diesel,87.89
7582,2023-01-22,Lucknow,Uttar Pradesh,petrol,96.57
7583,2023-01-22,Lucknow,Uttar Pradesh,diesel,89.76
7584,2023-01-23,Delhi,Delhi,petrol,96.72
7585,2023-01-23,Delhi,Delhi,diesel,89.62
7586,2023-01-23,Mumbai,Maharashtra,petrol,106.31
7587,2023-01-23,Mumbai,Maharashtra,diesel,94.27
7588,2023-01-23,Chennai,Tamil Nadu,petrol,102.63
7589,2023-01-23,Chennai,Tamil Nadu,diesel,94.24
7590,2023-01-23,Kolkata,West Bengal,petrol,106.03
7591,2023-01-23,Kolkata,West Bengal,diesel,92.76
7592,2023-01-23,Bengaluru,Karnataka,petrol,101.94
7593,2023-01-23,Bengaluru,Karnataka,diesel,87.89
7594,2023-01-23,Lucknow,Uttar Pradesh,petrol,96.57
7595,2023-01-23,Lucknow,Uttar Pradesh,diesel,89.76
7596,2023-01-24,Delhi,Delhi,petrol,96.72
7597,2023-01-24,Delhi,Delhi,diesel,89.62
7598,2023-01-24,Mumbai,Maharashtra,petrol,106.31
7599,2023-01-24,Mumbai,Maharashtra,diesel,94.27
7600,2023-01-24,Chennai,Tamil Nadu,petrol,102.63
7601,2023-01-24,Chennai,Tamil Nadu,diesel,94.24
7602,2023-01-24,Kolkata,West Bengal,petrol,106.03
7603,2023-01-24,Kolkata,West Bengal,diesel,92.76
7604,2023-01-24,Bengaluru,Karnataka,petrol,101.94
7605,2023-01-24,Bengaluru,Karnataka,diesel,87.89
7606,2023-01-24,Lucknow,Uttar Pradesh,petrol,96.57
7607,2023-01-24,Lucknow,Uttar Pradesh,diesel,89.76
7608,2023-01-25,Delhi,Delhi,petrol,96.72
7609,2023-01-25,Delhi,Delhi,diesel,89.62
7610,2023-01-25,Mumbai,Maharashtra,petrol,106.31
7611,2023-01-25,Mumbai,Maharashtra,diesel,94.27
7612,2023-01-25,Chennai,Tamil Nadu,petrol,102.63
7613,2023-01-25,Chennai,Tamil Nadu,diesel,94.24
7614,2023-01-25,Kolkata,West Bengal,petrol,106.03
7615,2023-01-25,Kolkata,West Bengal,diesel,92.76
7616,2023-01-25,Bengaluru,Karnataka,petrol,101.94
7617,2023-01-25,Bengaluru,Karnataka,diesel,87.89
7618,2023-01-25,Lucknow,Uttar Pradesh,petrol,96.57
7619,2023-01-25,Lucknow,Uttar Pradesh,diesel,89.76
7620,2023-01-26,Delhi,Delhi,petrol,96.72
7621,2023-01-26,Delhi,Delhi,diesel,89.62
7622,2023-01-26,Mumbai,Maharashtra,petrol,106.31
7623,2023-01-26,Mumbai,Maharashtra,diesel,94.27
7624,2023-01-26,Chennai,Tamil Nadu,petrol,102.63
7625,2023-01-26,Chennai,Tamil Nadu,diesel,94.24
7626,2023-01-26,Kolkata,West Bengal,petrol,106.03
7627,2023-01-26,Kolkata,West Bengal,diesel,92.76
7628,2023-01-26,Bengaluru,Karnataka,petrol,101.94
7629,2023-01-26,Bengaluru,Karnataka,diesel,87.89
7630,2023-01-26,Lucknow,Uttar Pradesh,petrol,96.57
7631,2023-01-26,Lucknow,Uttar Pradesh,diesel,89.76
7632,2023-01-27,Delhi,Delhi,petrol,96.72
7633,2023-01-27,Delhi,Delhi,diesel,89.62
7634,2023-01-27,Mumbai,Maharashtra,petrol,106.31
7635,2023-01-27,Mumbai,Maharashtra,diesel,94.27
7636,2023-01-27,Chennai,Tamil Nadu,petrol,102.63
7637,2023-01-27,Chennai,Tamil Nadu,diesel,94.24
7638,2023-01-27,Kolkata,West Bengal,petrol,106.03
7639,2023-01-27,Kolkata,West Bengal,diesel,92.76
7640,2023-01-27,Bengaluru,Karnataka,petrol,101.94
7641,2023-01-27,Bengaluru,Karnataka,diesel,87.89
7642,2023-01-27,Lucknow,Uttar Pradesh,petrol,96.57
7643,2023-01-27,Lucknow,Uttar Pradesh,diesel,89.76
7644,2023-01-28,Delhi,Delhi,petrol,96.72
7645,2023-01-28,Delhi,Delhi,diesel,89.62
7646,2023-01-28,Mumbai,Maharashtra,petrol,106.31
7647,2023-01-28,Mumbai,Maharashtra,diesel,94.27
7648,2023-01-28,Chennai,Tamil Nadu,petrol,102.63
7649,2023-01-28,Chennai,Tamil Nadu,diesel,94.24
7650,2023-01-28,Kolkata,West Bengal,petrol,106.03
7651,2023-01-28,Kolkata,West Bengal,diesel,92.76
7652,2023-01-28,Bengaluru,Karnataka,petrol,101.94
7653,2023-01-28,Bengaluru,Karnataka,diesel,87.89
7654,2023-01-28,Lucknow,Uttar Pradesh,petrol,96.57
7655,2023-01-28,Lucknow,Uttar Pradesh,diesel,89.76
7656,2023-01-29,Delhi,Delhi,petrol,96.72
7657,2023-01-29,Delhi,Delhi,diesel,89.62
7658,2023-01-29,Mumbai,Maharashtra,petrol,106.31
7659,2023-01-29,Mumbai,Maharashtra,diesel,94.27
7660,2023-01-29,Chennai,Tamil Nadu,petrol,102.63
7661,2023-01-29,Chennai,Tamil Nadu,diesel,94.24
7662,2023-01-29,Kolkata,West Bengal,petrol,106.03
7663,2023-01-29,Kolkata,West Bengal,diesel,92.76
7664,2023-01-29,Bengaluru,Karnataka,petrol,101.94
7665,2023-01-29,Bengaluru,Karnataka,diesel,87.89
7666,2023-01-29,Lucknow,Uttar Pradesh,petrol,96.57
7667,2023-01-29,Lucknow,Uttar Pradesh,diesel,89.76
7668,2023-01-30,Delhi,Delhi,petrol,96.72
7669,2023-01-30,Delhi,Delhi,diesel,89.62
7670,2023-01-30,Mumbai,Maharashtra,petrol,106.31
7671,2023-01-30,Mumbai,Maharashtra,diesel,94.27
7672,2023-01-30,Chennai,Tamil Nadu,petrol,102.63
7673,2023-01-30,Chennai,Tamil Nadu,diesel,94.24
7674,2023-01-30,Kolkata,West Bengal,petrol,106.03
7675,2023-01-30,Kolkata,West Bengal,diesel,92.76
7676,2023-01-30,Bengaluru,Karnataka,petrol,101.94
7677,2023-01-30,Bengaluru,Karnataka,diesel,87.89
7678,2023-01-30,Lucknow,Uttar Pradesh,petrol,96.57
7679,2023-01-30,Lucknow,Uttar Pradesh,diesel,89.76
7680,2023-01-31,Delhi,Delhi,petrol,96.72
7681,2023-01-31,Delhi,Delhi,diesel,89.62
7682,2023-01-31,Mumbai,Maharashtra,petrol,106.31
7683,2023-01-31,Mumbai,Maharashtra,diesel,94.27
7684,2023-01-31,Chennai,Tamil Nadu,petrol,102.63
7685,2023-01-31,Chennai,Tamil Nadu,diesel,94.24
7686,2023-01-31,Kolkata,West Bengal,petrol,106.03
7687,2023-01-31,Kolkata,West Bengal,diesel,92.76
7688,2023-01-31,Bengaluru,Karnataka,petrol,101.94
7689,2023-01-31,Bengaluru,Karnataka,diesel,87.89
7690,2023-01-31,Lucknow,Uttar Pradesh,petrol,96.57
7691,2023-01-31,Lucknow,Uttar Pradesh,diesel,89.76
7692,2023-02-01,Delhi,Delhi,petrol,96.72
7693,2023-02-01,Delhi,Delhi,diesel,89.62
7694,2023-02-01,Mumbai,Maharashtra,petrol,106.31
7695,2023-02-01,Mumbai,Maharashtra,diesel,94.27
7696,2023-02-01,Chennai,Tamil Nadu,petrol,102.63
7697,2023-02-01,Chennai,Tamil Nadu,diesel,94.24
7698,2023-02-01,Kolkata,West Bengal,petrol,106.03
7699,2023-02-01,Kolkata,West Bengal,diesel,92.76
7700,2023-02-01,Bengaluru,Karnataka,petrol,101.94
7701,2023-02-01,Bengaluru,Karnataka,diesel,87.89
7702,2023-02-01,Lucknow,Uttar Pradesh,petrol,96.57
7703,2023-02-01,Lucknow,Uttar Pradesh,diesel,89.76
7704,2023-02-02,Delhi,Delhi,petrol,96.72
7705,2023-02-02,Delhi,Delhi,diesel,89.62
7706,2023-02-02,Mumbai,Maharashtra,petrol,106.31
7707,2023-02-02,Mumbai,Maharashtra,diesel,94.27
7708,2023-02-02,Chennai,Tamil Nadu,petrol,102.63
7709,2023-02-02,Chennai,Tamil Nadu,diesel,94.24
7710,2023-02-02,Kolkata,West Bengal,petrol,106.03
7711,2023-02-02,Kolkata,West Bengal,diesel,92.76
7712,2023-02-02,Bengaluru,Karnataka,petrol,101.94
7713,2023-02-02,Bengaluru,Karnataka,diesel,87.89
7714,2023-02-02,Lucknow,Uttar Pradesh,petrol,96.57
7715,2023-02-02,Lucknow,Uttar Pradesh,diesel,89.76
7716,2023-02-03,Delhi,Delhi,petrol,96.72
7717,2023-02-03,Delhi,Delhi,diesel,89.62
7718,2023-02-03,Mumbai,Maharashtra,petrol,106.31
7719,2023-02-03,Mumbai,Maharashtra,diesel,94.27
7720,2023-02-03,Chennai,Tamil Nadu,petrol,102.63
7721,2023-02-03,Chennai,Tamil Nadu,diesel,94.24
7722,2023-02-03,Kolkata,West Bengal,petrol,106.03
7723,2023-02-03,Kolkata,West Bengal,diesel,92.76
7724,2023-02-03,Bengaluru,Karnataka,petrol,101.94
7725,2023-02-03,Bengaluru,Karnataka,diesel,87.89
7726,2023-02-03,Lucknow,Uttar Pradesh,petrol,96.57
7727,2023-02-03,Lucknow,Uttar Pradesh,diesel,89.76
7728,2023-02-04,Delhi,Delhi,petrol,96.72
7729,2023-02-04,Delhi,Delhi,diesel,89.62
7730,2023-02-04,Mumbai,Maharashtra,petrol,106.31
7731,2023-02-04,Mumbai,Maharashtra,diesel,94.27
7732,2023-02-04,Chennai,Tamil Nadu,petrol,102.63
7733,2023-02-04,Chennai,Tamil Nadu,diesel,94.24
7734,2023-02-04,Kolkata,West Bengal,petrol,106.03
7735,2023-02-04,Kolkata,West Bengal,diesel,92.76
7736,2023-02-04,Bengaluru,Karnataka,petrol,101.94
7737,2023-02-04,Bengaluru,Karnataka,diesel,87.89
7738,2023-02-04,Lucknow,Uttar Pradesh,petrol,96.57
7739,2023-02-04,Lucknow,Uttar Pradesh,diesel,89.76
7740,2023-02-05,Delhi,Delhi,petrol,96.72
7741,2023-02-05,Delhi,Delhi,diesel,89.62
7742,2023-02-05,Mumbai,Maharashtra,petrol,106.31
7743,2023-02-05,Mumbai,Maharashtra,diesel,94.27
7744,2023-02-05,Chennai,Tamil Nadu,petrol,102.63
7745,2023-02-05,Chennai,Tamil Nadu,diesel,94.24
7746,2023-02-05,Kolkata,West Bengal,petrol,106.03
7747,2023-02-05,Kolkata,West Bengal,diesel,92.76
7748,2023-02-05,Bengaluru,Karnataka,petrol,101.94
7749,2023-02-05,Bengaluru,Karnataka,diesel,87.89
7750,2023-02-05,Lucknow,Uttar Pradesh,petrol,96.57
7751,2023-02-05,Lucknow,Uttar Pradesh,diesel,89.76
7752,2023-02-06,Delhi,Delhi,petrol,96.72
7753,2023-02-06,Delhi,Delhi,diesel,89.62
7754,2023-02-06,Mumbai,Maharashtra,petrol,106.31
7755,2023-02-06,Mumbai,Maharashtra,diesel,94.27
7756,2023-02-06,Chennai,Tamil Nadu,petrol,102.63
7757,2023-02-06,Chennai,Tamil Nadu,diesel,94.24
7758,2023-02-06,Kolkata,West Bengal,petrol,106.03
7759,2023-02-06,Kolkata,West Bengal,diesel,92.76
7760,2023-02-06,Bengaluru,Karnataka,petrol,101.94
7761,2023-02-06,Bengaluru,Karnataka,diesel,87.89
7762,2023-02-06,Lucknow,Uttar Pradesh,petrol,96.57
7763,2023-02-06,Lucknow,Uttar Pradesh,diesel,89.76
7764,2023-02-07,Delhi,Delhi,petrol,96.72
7765,2023-02-07,Delhi,Delhi,diesel,89.62
7766,2023-02-07,Mumbai,Maharashtra,petrol,106.31
7767,2023-02-07,Mumbai,Maharashtra,diesel,94.27
7768,2023-02-07,Chennai,Tamil Nadu,petrol,102.63
7769,2023-02-07,Chennai,Tamil Nadu,diesel,94.24
7770,2023-02-07,Kolkata,West Bengal,petrol,106.03
7771,2023-02-07,Kolkata,West Bengal,diesel,92.76
7772,2023-02-07,Bengaluru,Karnataka,petrol,101.94
7773,2023-02-07,Bengaluru,Karnataka,diesel,87.89
7774,2023-02-07,Lucknow,Uttar Pradesh,petrol,96.57
7775,2023-02-07,Lucknow,Uttar Pradesh,diesel,89.76
7776,2023-02-08,Delhi,Delhi,petrol,96.72
7777,2023-02-08,Delhi,Delhi,diesel,89.62
7778,2023-02-08,Mumbai,Maharashtra,petrol,106.31
7779,2023-02-08,Mumbai,Maharashtra,diesel,94.27
7780,2023-02-08,Chennai,Tamil Nadu,petrol,102.63
7781,2023-02-08,Chennai,Tamil Nadu,diesel,94.24
7782,2023-02-08,Kolkata,West Bengal,petrol,106.03
7783,2023-02-08,Kolkata,West Bengal,diesel,92.76
7784,2023-02-08,Bengaluru,Karnataka,petrol,101.94
7785,2023-02-08,Bengaluru,Karnataka,diesel,87.89
7786,2023-02-08,Lucknow,Uttar Pradesh,petrol,96.57
7787,2023-02-08,Lucknow,Uttar Pradesh,diesel,89.76
7788,2023-02-09,Delhi,Delhi,petrol,96.72
7789,2023-02-09,Delhi,Delhi,diesel,89.62
7790,2023-02-09,Mumbai,Maharashtra,petrol,106.31
7791,2023-02-09,Mumbai,Maharashtra,diesel,94.27
7792,2023-02-09,Chennai,Tamil Nadu,petrol,102.63
7793,2023-02-09,Chennai,Tamil Nadu,diesel,94.24
7794,2023-02-09,Kolkata,West Bengal,petrol,106.03
7795,2023-02-09,Kolkata,West Bengal,diesel,92.76
7796,2023-02-09,Bengaluru,Karnataka,petrol,101.94
7797,2023-02-09,Bengaluru,Karnataka,diesel,87.89
7798,2023-02-09,Lucknow,Uttar Pradesh,petrol,96.57
7799,2023-02-09,Lucknow,Uttar Pradesh,diesel,89.76
7800,2023-02-10,Delhi,Delhi,petrol,96.72
7801,2023-02-10,Delhi,Delhi,diesel,89.62
7802,2023-02-10,Mumbai,Maharashtra,petrol,106.31
7803,2023-02-10,Mumbai,Maharashtra,diesel,94.27
7804,2023-02-10,Chennai,Tamil Nadu,petrol,102.63
7805,2023-02-10,Chennai,Tamil Nadu,diesel,94.24
7806,2023-02-10,Kolkata,West Bengal,petrol,106.03
7807,2023-02-10,Kolkata,West Bengal,diesel,92.76
7808,2023-02-10,Bengaluru,Karnataka,petrol,101.94
7809,2023-02-10,Bengaluru,Karnataka,diesel,87.89
7810,2023-02-10,Lucknow,Uttar Pradesh,petrol,96.57
7811,2023-02-10,Lucknow,Uttar Pradesh,diesel,89.76
7812,2023-02-11,Delhi,Delhi,petrol,96.72
7813,2023-02-11,Delhi,Delhi,diesel,89.62
7814,2023-02-11,Mumbai,Maharashtra,petrol,106.31
7815,2023-02-11,Mumbai,Maharashtra,diesel,94.27
7816,2023-02-11,Chennai,Tamil Nadu,petrol,102.63
7817,2023-02-11,Chennai,Tamil Nadu,diesel,94.24
7818,2023-02-11,Kolkata,West Bengal,petrol,106.03
7819,2023-02-11,Kolkata,West Bengal,diesel,92.76
7820,2023-02-11,Bengaluru,Karnataka,petrol,101.94
7821,2023-02-11,Bengaluru,Karnataka,diesel,87.89
7822,2023-02-11,Lucknow,Uttar Pradesh,petrol,96.57
7823,2023-02-11,Lucknow,Uttar Pradesh,diesel,89.76
7824,2023-02-12,Delhi,Delhi,petrol,96.72
7825,2023-02-12,Delhi,Delhi,diesel,89.62
7826,2023-02-12,Mumbai,Maharashtra,petrol,106.31
7827,2023-02-12,Mumbai,Maharashtra,diesel,94.27
7828,2023-02-12,Chennai,Tamil Nadu,petrol,102.63
7829,2023-02-12,Chennai,Tamil Nadu,diesel,94.24
7830,2023-02-12,Kolkata,West Bengal,petrol,106.03
7831,2023-02-12,Kolkata,West Bengal,diesel,92.76
7832,2023-02-12,Bengaluru,Karnataka,petrol,101.94
7833,2023-02-12,Bengaluru,Karnataka,diesel,87.89
7834,2023-02-12,Lucknow,Uttar Pradesh,petrol,96.57
